77.03659589	10.68229334
46.05828638	11.67556088
16.98977584	8.975408634
47.87233568	12.90558422
59.52295226	10.02854956
63.53092857	10.73559013
23.22137353	9.633084011
39.18686526	11.99896188
64.10516994	11.11996791
27.95086987	9.43386689
43.10871603	9.392493285
56.94803765	8.62708836
66.23185483	13.07712492
53.04012751	11.59132418
41.83434535	12.07339852
17.23781535	10.47034576
38.26370489	11.94198184
74.93389035	9.478265116
74.33437005	10.67530744
36.15574099	12.70897066
19.07448461	10.04962736
47.30351665	12.27800756
62.72479257	12.32255814
72.88094169	11.52198149
30.91529469	10.98965848
51.81943375	12.8503839
66.48359975	13.04969298
34.40822221	11.49189459
50.08198352	13.42102203
60.68369663	12.17457699
70.89327619	12.56400945
58.08476845	12.04455283
46.97396136	13.2067548
14.48228099	12.19790959
41.61453858	13.09358172
72.40638794	11.90062763
70.60577747	11.09584103
50.94476997	10.34591532
21.83559842	10.17884888
43.62532077	11.23140795
53.88891454	11.09043
68.49752895	11.34396889
27.23487322	9.630655265
44.89801346	11.45727039
57.64004442	11.25607956
23.41833438	10.43762768
50.18519535	11.51447251
58.36419382	11.38001498
65.78999421	13.90534333
53.5645593	12.63323682
37.6104527	10.03583007
19.73899899	9.910142045
50.35526658	12.11352316
69.59854381	11.33558692
62.87918978	11.41159937
33.85061428	13.54285106
14.92923679	6.828468632
35.11641687	10.43713833
52.4982942	10.03890222
66.25458562	9.139532485
27.63248197	9.302392498
45.15664539	9.434347477
64.43225628	7.952784986
27.05051504	9.326012858
48.15232603	8.41645693
66.51605678	8.095660709
66.867476	11.17665978
58.2501235	11.19802045
40.371758	11.97980241
16.86594618	9.316591046
51.11946157	9.534721293
73.61803456	9.139200391
80.24697721	8.114217872
51.52948607	12.85108112
27.38247179	9.107548075
41.03723316	13.0922217
52.44280478	13.01991713
64.34347279	8.270155808
34.09030457	9.096970961
52.25923635	9.005787357
67.07804333	9.447486342
33.97223008	8.9624807
54.37509447	10.30530786
63.59901217	9.302487853
68.82679581	11.81049835
55.33105232	12.76696602
44.32098298	10.0288545
15.32108178	8.188513903
43.19870312	15.83002924
70.90403793	13.0103436
53.17354596	11.59011479
34.04796718	10.02394747
17.78340253	7.4449613
37.01950616	11.11612199
46.51888825	9.612767176
60.364435	9.089100329
22.21005878	9.434656151
39.83489667	9.702219087
59.34890673	7.860333346
21.27320839	8.138559375
38.83293807	12.37495157
62.73739714	10.7909046
71.62032717	11.09895612
62.67867706	15.63234194
46.18218926	11.2882467
22.47093604	10.5649761
40.73906987	12.73258494
70.14176791	9.172305919
53.59894756	9.439882534
32.93455043	14.51621335
22.90368876	10.96273481
44.85004437	13.96989401
54.3517671	12.36393615
65.49892668	12.16442783
46.96523031	10.36704275
56.7929296	11.14494472
66.4621166	10.45118447
30.84561652	12.57999828
54.58016742	12.10969375
72.48292161	13.96802526
68.00360471	15.1666297
63.96955028	14.97916725
43.79527584	11.12553103
17.67005082	12.09990922
41.02256363	15.78553188
71.55953909	12.15049909
75.887318	12.43790308
63.12511595	15.99820623
39.32328426	12.26853178
33.94465085	18.77570328
50.31336483	14.75787882
58.6132508	14.81632115
24.63740062	14.33033172
37.96128614	13.32445739
55.45947188	13.04601296
24.56694236	12.5741992
35.85982249	11.97389232
55.19559447	11.9475562
68.64805944	14.20983289
58.94759809	12.7464758
42.06015426	15.09457338
17.32961501	13.15849912
50.4331632	13.00156555
68.82964224	11.10942679
71.34861758	11.05052592
45.92218919	12.18816792
33.32167219	12.4417105
33.33259131	15.04303384
45.99884009	13.69187619
57.3619734	14.46617532
40.8293305	12.28396416
51.2924095	12.16139341
65.47287561	9.98770745
35.09312743	12.09728916
53.26328289	11.49583871
70.8765717	11.03342858
63.17684048	13.69483052
58.33602566	13.50846739
40.60143602	12.33208306
33.49377505	13.41019755
62.91420905	13.14503849
78.99350105	10.92069275
69.03073695	11.1086235
44.87401856	11.25229977
31.52565431	13.16048146
36.80488145	12.50257295
55.17661364	10.64543202
60.94209742	9.277534115
38.22349859	10.41976785
56.76359372	15.15577019
72.70164753	10.35491257
44.55409245	9.633922257
60.73065684	8.64755535
71.64790234	8.661880564
70.34737955	10.33569754
58.40100748	11.19599823
44.03370891	12.75386051
28.11075824	15.66130178
65.46549175	9.990327781
82.80008516	9.171781626
73.58225148	14.80830683
53.11354387	15.05058804
20.84597893	13.82228349
49.34783875	13.55053991
54.43910328	13.62899598
63.1863331	14.26525636
35.01431445	13.19332365
50.50521804	13.18986437
70.43787024	12.34679746
31.85484722	12.42544112
50.67216537	12.89324405
60.29534737	14.5254711
70.0192286	15.53322936
59.00027104	16.2270485
41.57339111	13.85798974
14.80210383	12.46163461
46.89729744	13.70177809
75.79427181	11.78725179
68.8800519	11.77675702
48.42246494	11.89779914
35.81287413	13.77085137
38.0605698	9.466687828
47.43617272	11.43293805
60.92460606	10.70242415
38.9098127	12.72318234
57.80180051	9.133746206
72.85497891	6.688103398
26.66715185	12.22327503
57.51913375	8.307480655
65.80745229	8.791192296
73.78412042	12.09659861
59.35873126	12.12424519
47.60257315	11.3749444
29.94580064	12.59422049
57.57219085	12.12436366
73.08194444	10.34255094
